record_id,flood_indicator,country_code,week,temperature_celsius,pm25_ugm3,region,gdp_per_capita_usd,month,precipitation_mm,mental_health_index,year,longitude,food_security_index,latitude,healthcare_access_index,drought_indicator,income_level,extreme_weather_events,heat_wave_days,date,country_name,population_millions,air_quality_index,temp_anomaly_celsius,health_risk_class
7949,0.0,BGD,43.0,37.616,167.2,South Asia,1807.0,10.0,6.4,68.4,2022.0,90.35,85.9,23.68,,0.0,Lower-Middle,0.0,0.0,30-Oct-2022,Bangladesh,,,-0.98,3
7950,0.0,CAN,23.0,-5.17,90.5,North America,,6.0,,72.1,2018.0,-106.34,,56.13,89.9,,High,0.0,0.0,10.06.2018,Canada,38.0,140.0,-0.28,1
7951,0.0,BRA,W35,14.32,85.0,South America,14027.0,9.0,38.9,75.5,2017.0,,,-14.23,,0.0,UPPER-MIDDLE,0.0,0.0,09-03-2017,Federative Republic of Brail,213.0,139.0,-0.74,1
7952,0.0,COL,45.0,18.08,44.8,South America,10289.0,11.0,54.4	,,,-74.29,100.0,4.57,,0.0,Upper-Middle,0.0,0.0,2024-11-10,Colombia,51.0,98.0,-0.59,1
7953,0.0,IND,18.0,19.8,51.1,South Asia,2684.0,5.0,125.0,76.1,2019.0,78.96,87.4,20.59,48.3,0.0,Lower-Middle,0.0,0.0,2019/05/05,India,1380.0,74.0,0.19,1
7954,0.0,THA,39.0,6.74,4.3,Southeast Asia,14840.0,9.0,,,,100.99,,15.87,60.9,0.0,Upper-Middle,0.0,0.0,09-27-2015,Thailand,70.0,,0.25,1
7955,0.0,BRA,37.0,9.91,45.9,South America,13761.0,9.0,91.8,59.2,2016.0,-51.92,94.7,-14.23,64.8,0.0,UPPER-MIDDLE,0.0,0.0,2016-09-18,Brazil,213.0,58.0,-0.43,1
7956,0.0,DEU,16.0,0.84,74.4,Europe,74106.0,4.0,,65.6,2022.0,,100.0,51.16,85.5,0.0,High,0.0,0.0,2022-04-24,Germany,83.0,97.0,-0.31,1
7957,0.0,USA,42.0,-40.172821750790234,,,68391.0,10.0,,,2018.0,-95.71,,37.09,78.9,0.0,High,0.0,0.0,21-Oct-2018,USA,331.0,42.0,0.14,1
7958,0.0,MEX,39.0,1.2,57.5,North America,15994.0,9.0,14.6,68.4,2019.0,-102.55,99.2,23.63,64.4,0.0,Upper-Middle,0.0,0.0,  29.09.2019,Mexico,129.0,71.0,1.33,0
7959,N,VNM,34.0,9.12,127.0,Southeast Asia,3676.0,8.0,2.2992125984251968,73.1,2019.0,108.27,,14.05,43.8,,Lower-Middle,0.0,0.0,25/08/2019,Vietnam,98.0,202.0,-0.44,1
7960,0.0,GBR,35.0,-12.45,19.0,Europe,60793.0,9.0,83.8,66.4,,-3.43,,55.37,90.9,False,High,0.0,0.0,2017/09/03,United Kingdom,,17.0,-0.12,0
7961,0.0,PAK,30.0,2.0,#REF!,Indian Subcontinent,4273.0,,49.1,,2021.0,69.34,95.5,30.37,,0.0,Lower-Middle,0.0,0.0,2020-13-45,Pakistan,,183.0,,1
7962,0.0,AUS,13.0,22.88,3.0,Oceania,45148.0,4.0,103.3,61.2,  2017.0,,,-25.27,73.1,0.0,High,1.0,1.0,02.04.2017,Australia,26.0,7.0,,3
7963,no,usa,27.0,,52.8,north ameriva,76967.0,7.0,92.9,66.9,2025.0,,95.3,37.09,,0.0,High,0.0,0.0,2025/07/06,United States,331.0,82.0,0.04,1
7964,0.0,DEU,50.0,-8.91,57.6,Europe,77553.0,12.0,100.2,,2024.0,10.45,97.6,51.16,84.1,0.0,High,0.0,0.0,15-Dec-2024,Germany,83.0,,-0.04,0
7965,,ARG,26.0,3.84,0.0,South America,14700.0,7.0,4.043307086614173,69.0,2021.0,-63.61,94.9,-38.41,58.3,0.0,Upper-Middle,0.0,0.0,04.07.2021,Argentina,45.0,6.0,-0.47,0
7966,0.0,EGY,49.0,8.75,134.0,Africa,4080.0,12.0,98.9,69.5,,30.8,,26.82,43.3,0.0,Lower-Middle,0.0,0.0,09/12/2018,Egypt,102.0,,0.05,2
7967,0.0,CHN,7.0,8.74,52.8,East Asia,11839.0,2.0,59.6,63.4,2016.0,104.19,,35.86,,no,Upper-Middle,0.0,0.0,2016-02-21,China,1411.0,,-0.21,1
7968,0.0,PAK,29.0,7.14,142.6,South Asia,,7.0,,69.5,,69.34,90.6,30.37,50.4,0.0,Lower-Middle,0.0,,"July 23, 2017",Pakistan,225.0,195.0,0.23,2
7969,0.0,EGY,W49,7.39,,Sub-Saharan Africa,4307.0,12.0,67.1,64.8,2021.0,,,26.82,42.5,0.0,lower-middle,0.0,0.0,"December 12, 2021",Egypt,102.0,176.0,-0.43,2
7970,0.0,NGA  ,16.0,26.69,89.1,Africa,,4.0,96.8,74.1,2020.0,8.67,81.9,9.08,33.7,0.0,Lower-Middle,,0.0,"April 19, 2020",Nigeria,206.0,198.0,-0.01,3
7971,0.0,PHL,14.0,28.14,88.4,Southeast Asia,3409.0,4.0,174.0,68.5,2024.0,121.77,96.5,12.87,38.9,0.0,,0.0,0.0,738983,  Philippines  ,110.0,109.0,-0.19,3
7972,,NGA,6.0,26.73,,Sub-Saharan Africa,2477.0,2.0,,72.3,2016.0,8.67,,9.08,39.8,0.0,Lower Middle,0.0,0.0,20160214,Nigeria,206.0,190.0,0.65,3
7973,0.0,ESP,33.0,,36.5,EU,57411.0,8.0,32.2,71.2,2019.0,-3.74,100.0,40.46,,0.0,High,0.0,0.0,20190818,Spain,,48.0,-0.01,1
7974,0.0,ARG,42.0,-6.61	,11.5,south america,14765.0,10.0,67.9,76.7,20I5,-63.61,82.6,-38.41,59.6,0.0,UM,0.0,0.0,24.10.2021,Argentina,,26.0,,2
7975,0.0,THA,,8.84,14.8,Southeast Asia,,8.0,1.2795275590551183,76.2,2021.0,100.99,92.7,15.87,61.0,0.0,Upper-Middle,0.0,0.0,22/08/2021,Thailand,70.0,4.0,-0.3,0
7976,0.0,PHL,29.0,15.81,112.9,Southeast Asia,3021.0,7.0,99.9,,2017.0,121.77,86.5,12.87,41.3,,Lower-Middle,0.0,0.0,23-Jul-2017,Philippines,110.0,161.0,0.16,1
7977,0.0,PAK,45.0,-1.6,103.5,Indian Subcontinent,4066.0,11.0,54.5,,2018.0,69.34,89.7,30.37,,0.0,lower-middle,,0.0,2018-11-11,Pakistan,225.0,,,1
7978,0.0,ARG,24.0,,12.1,South  America,14938.0,6.0,74.8,72.0,2022.0,-63.61,,-38.41,,0.0,Upper-Middle,0.0,0.0,2022/06/19,Argentina,45.0,10.0,,3
7979,0,PAK,18.0,13.27,106.4,South Asia,,5.0,5.299212598425197,,2021.0,69.34,98.7,30.37,,0.0,Lower-Middle,1.0,1.0,737919,Pakistan,225.0,157.0,-0.5,3
7980,0.0,U.S.A,14.0,7.94,86.3,North America,65215.0,4.0,138.8,,2016.0,-95.71,100.0,,,N,High,1.0,1.0,20160410,United States,331.0,133.0,0.4,3
7981,0.0,aus,52,11.75,73.8,Oceania	,43998.0,12.0,#REF!,,2015.0,133.77,100.0,-25.27,,0.0,High,,0.0,27.12.2015,Australia,26.0,116.0,-0.35,0
7982,0.0,FRANCE,44.0,-9.64,99.3,Europe,64572.0,,64.4,69.5,2018.0,2.21,100.0,46.22,82.9,0.0,High,0.0,0.0,04/11/2018,France,65.0,175.0,0.28,1
7983,0.0,AUS,34.0,1.32,88.4,Oceania,45436.0,8.0,2.02755905511811,70.6,2017.0,133.77,97.0,-25.27,,0.0,High,0.0,0.0,736568,Australia,26.0,107.0,,2
7984,0.0,DEU,23.0,-2.16,63.1,Europe,75614.0,,77.5,70.0,2023.0,10.45,99.9,51.16,83.4,0.0,Developed,0.0,0.0,2023-06-11,Germany,83.0,67.0,-0.46,1
7985,,PAK  ,9.0,,84.7,South  Asia,4016.0,3.0,118.7,72.6,2018.0,69.34,,30.37,,0.0,Lower-Middle,2.0,2.0,04.03.2018,Pakistan,,148.0,0.65,3
7986,0.0,THA,9.0,22.31,,Southeast Asia,14694.0,3.0,61.4,71.0,2015.0,100.99,95.6,15.87,,0.0,Upper-Middle  ,0.0,0.0,"March 01, 2015",Thailand,,95.0,0.45,3
7987,0.0,FRA,52.0,25.268,44.8,,71858.0,,28.7,77.1,2024.0,2.21,,46.22,86.3,0.0,High,0.0,0.0,2024-12-29,France,65.0,77.0,0.24,1
7988,0.0,ZAF,18.0,12.54,15.2,Africa,10474.0,5.0,120.8,70.1,2025.0,22.93,,-30.55,68.9,0.0,Upper-Middle,2.0,2.0,04-May-2025,South Africa,60.0,,-0.25,2
7989,0.0,NGA,3.0,19.12,107.0,,2715.0,1.0,105.4,63.5,2021.0,8.67,90.6,9.08,,0.0,Lower-Middle,0.0,0.0,20210124,Nigeria,206.0,136.0,0.25,2
7990,0.0,PHL,13.0,25.5,75.3,Southeast Asia,2949.0,4.0,None,68.5,2016.0,121.77,72.9,12.87,34.4,0.0,Emerging,1.0,1.0,03/04/2016,Philippines,110.0,107.0,0.28,3
7991,FALSE,CAN,16.0,0.24,3.6,NA,45685.0,4.0,123.0,,2025.0,-106.34,,56.13,89.4,0.0,High,1.0,1.0,"April 20, 2025",Canada,38.0,,0.75,2
7992,0.0,IND,6.0,15.35,112.2,South Asia,2524.0,2.0,7.3858267716535435,,  2016.0,78.96,94.4,20.59,52.6,,Lower-Middle,0.0,0.0,20160214,  Republic of India  ,1380.0,159.0,0.09,2
7993,0.0,CHN,32.0,,53.6,East Asia,14037.0,8.0,77.3,,2025.0,104.19,96.2,35.86,76.4,0.0,Upper-Middle,0.0,0.0,08-10-2025,People's Republic of China,1411.0,,0.53,0
7994,0.0,MEX,19.0,16.16,83.7,North America,14728.0,5.0,2.8543307086614176,74.2,2015.0,-102.55,87.4,23.63,,0.0,Upper-Middle,,2.0,10-May-2015,  Mexico  ,129.0,146.0,-0.83,3
7995,0.0,IN,,17.48,83.1,South Asia,2680.0,4.0,85.6,69.0,2019.0,78.96,,20.59,,0.0,Lower-Middle,0.0,0.0,14.04.2019,India,1380.0,107.0,0.24,2
7996,0.0,DEU,43.0,-11.78,,Europe,77337.0,10.0,21.8,68.3,2024.0,10.45,,51.16,85.2,0.0,H,0.0,0.0,739186,Germany,83.0,46.0,0.27,0
7997,0.0,MEX,30.0,7.37,86.9,NA,15653.0,7.0,30.0,,2018.0,,96.1,23.63,67.4,0.0,,0.0,0.0,29/07/2018,Mexico,129.0,102.0,0.07,1
7998,0.0,ARG,28.0,3.8,38.2,South America,15739.0,7.0,75.1,74.8,2025.0,-63.61,,-38.41,54.7,FALSE,Upper-Middle,0.0,0.0,20250713,Argentina,45.0,89.0,0.56,1
7999,0.0,COL,40.0,14.47,73.3,South America,8729.0,10.0,0.0,76.3,2015.0,-74.29,91.0,4.57,71.3,0.0,Upper-Middle,0.0,0.0,"October 04, 2015",Colombia,51.0,79.0,0.04,1
8000,0.0,KEN,3.0,26.92,110.8,Africa,2420.0,1.0,53.2,77.1,,37.9,,-0.02,49.1,,Lower-Middle,0.0,0.0,01-23-2022,Kenya,54.0,185.0,-0.06,2
8001,,CAN,38.0,-16.91,32.4,North America,42971.0,9.0,89.2,75.9,2021.0,-106.34,100.0,56.13,86.8,0.0,High,0.0,,2021/09/26,Canada,38.0,62.0,-0.31,0
8002,0.0,EGY,19.0,15.57,79.0,Africa,4565.0,5.0,84.9,70.7,2025.0,30.8,90.2,26.82,,,,0.0,0.0,20250511,Egypt,102.0,138.0,0.53,2
8003,0.0,PHL,22.0,19.38,119.4,southeast asia,,6.0,67.9,,,,,12.87,33.7,0.0,Lower-Middle	,0.0,0.0,06-02-2024,Philippines,,191.0,0.75,2
8004,0.0,DEU,43.0,-12.37,60.6,Europe,,10.0,57.3,70.8,2030,,,51.16,87.7,0.0,High,0.0,0.0,"October 29, 2023",Germany,83.0,95.0,0.19,0
8005,0.0,CHN,,9.38,41.3,East Asia,,6.0,89.2,,2020.0,104.19,95.1,35.86,70.7,0.0,Upper-Middle,3.0,,20200607,China,1411.0,79.0,0.23,3
8006,0.0,CAN,8.0,  -2.47  ,,North America,42530.0,2.0,109.7,70.3,2021.0,-106.34,,56.13,83.7,0.0,High,2.0,2.0,28.02.2021,canada,38.0,73.0,0.2,2
8007,0.0,VNM,45.0,11.09,109.6,Southeast Asia,3962.0,11.0,27.7,62.1,2023.0,108.27,,14.05,48.2,0.0,Lower-Middle,0.0,0.0,20231112,Vietnam,98.0,190.0,0.28,2
8008,0.0,ZAF,51.0,7.71,65.3	,Africa,10402.0,12.0,,,2024.0,,100.0,-30.55,73.8,0.0,Upper-Middle,0.0,0.0,739242,South Africa,60.0,91.0,0.0,1
8009,0.0,PAK,43.0,0.38,,  SOUTH ASIA,4286.0,10.0,44.7,,2021.0,69.34,88.3,30.37,,0.0,Lower-Middle,0.0,0.0,2021-10-31,Pakistan,225.0,174.0,-0.07,1
8010,0.0,ITA,23.0,0.87,41.5,EUROPE,46680.0,6.0,65.3,72.2,,12.56,100.0,41.87,,0.0,H,0.0,0.0,2021-06-13,Italy,60.0,21.0,1.06,0
8011,0.0,PHL,41.0,9.5,166.7,Southeast Asia,3265.0,10.0,0.0,,2021.0,121.77,80.3,12.87,,0.0,Lower-Middle,0.0,0.0,  738080  ,Philippines	,110.0,263.0,,2
8012,0.0,usa,46.0,-5.09,95.9,North America,,11.0,,,2024.0,-95.71,,346.86440351206954,81.6,no,High,0.0,0.0,17-Nov-2024,United States,331.0,142.0,0.21,1
8013,0.0,KEN,49.0,21.15,,Africa,2544.0,12.0,103.9,71.6,2024.0,37.9,92.4,-0.02,,0.0,Lower-Middle,0.0,0.0,12-08-2024,Kenha,,165.0,0.25,2
8014,0.0,USA,9.0,6.73,8.9,N. America,75273.0,3.0,99.8,,2024.0,-95.71,94.1,37.09,,0.0,High,0.0,0.0,2024-03-03,United States,331.0,30.0,-0.34,1
8015,0.0,THA,17.0,24.0,52.3,Southeast Asia,15303.0,4.0,159.3,65.1,2017.0,,99.5,15.87,62.6,0.0,Upper-Middle,0.0,0.0,2017-04-30,Thailand,70.0,78.0,0.47,3
8016,No,GBR,7.0,-2.36,66.3,Western Europe,,2.0,128.7,66.1,2025.0,-3.43,,55.37,94.2,0.0,,0.0,0.0,739298,England,67.0,104.0,0.68,1
8017,0,COL,8.0,31.05,47.4,South America,9302.0,2.0,139.7,67.6,2019.0,-74.29,,4.57,71.0,0.0,upper-middle,0.0,0.0,24-Feb-2019,Colombia,51.0,73.0,0.59,3
8018,0.0,NGA,26.0,20.51,105.9,Africa,2788.0,7.0,113.0,67.9,2022.0,318.028388202194,89.0,9.08,44.2,0,LM,,0.0,03-Jul-2022,Nigeria,206.0,,-0.47,2
8019,0.0,THA,18.0,20.84,33.2,Southeast Asia,,5.0,118.2,71.8,2020.0,100.99,87.7,15.87,,0.0,Upper-Middle,0.0,0.0,03.05.2020,Thailand,70.0,56.0,0.69,1
8020,0.0,USA,13.0,9.14,--,North America,70191.0,,127.9,77.0,2020.0,-95.71,100.0,37.09,,0.0,High,,0.0,2020/03/29,United States,331.0,71.0,1.35,2
8021,0.0,IDN,27.0,64.39292213047669,118.4,SEA,2596.0,7.0,48.4,,2017.0,113.92,,-0.78,48.7,0.0,Lower-Middle,0.0,0.0,"July 09, 2017",Indonesia,,204.0,0.07,2
8022,0.0,BRA,  35.0,9.8,0.0,South America,15090.0,,95.2,63.1,2021.0,-51.92,87.8,-14.23,61.6,0.0,Upper-Middle,0.0,0.0,20210905,Brazil,213.0,-5.0,-0.57,1
8023,,MEX,,21.46,42.3,North America,17309.0,3.0,130.5,,2024.0,-102.55,,23.63,63.7,0.0,Upper Middle,1.0,1.0,24-Mar-2024,United Mexican States,129.0,61.0,-0.9,3
8024,0.0,IN,52.0,12.92,102.4,South Asia,2910.0,12.0,110.3,60.9,2023.0,78.96,93.7,20.59,,0.0,Lower-Middle,0.0,0.0,2023-12-31,India,1380.0,139.0,0.69,2
8025,0.0,EGY,48.0,8.79,95.3,africa,4225.0,11.0,52.0,,2020.0,,83.0,26.82,39.7,0.0,Lower-Middle,0.0,0.0,11-29-2020,Egypt,102.0,126.0,0.2,1
8026,0.0,ARG,,-7.58,55.3,South America,15025.0,10.0,51.5,70.6,2022.0,-63.61,,-38.41,65.3,0.0,Developing,0.0,0.0,20221016,Argentina,45.0,52.0,0.48,2
8027,0.0,NGA,29.0,18.97,97.1,Africa,2739.0,7.0,63.1,66.6,2021.0,8.67,79.9,9.08,,,Lower-Middle,0.0,0.0,25/07/2021,Nigeria,206.0,163.0,0.75,2
8028,,CHN,21.0,8.15,33.0,East Asia,13285.0,5.0,117.4,73.2,2022.0,,100.0,35.86,68.4,0.0,Upper-Middle,0.0,0.0,29-May-2022,China,1411.0,-77.0797843864826,0.08,1
8029,0.0,KEN,30.0,26.99,44.6,Africa,2569.0,7.0,60.9,63.3,2025.0,37.9,,-0.02,,0.0,Lower-Middle,0.0,0.0,27/07/2025,Kenya,,88.0,,3
8030,False,THA,36.0,8.27,48.3,Southeast Asia,17472.0,9.0,6.9,,2024.0,100.99,100.0,15.87,62.7,0.0,Upper-Middle,0.0,0.0,08.09.2024,Thailand,70.0,80.0,0.64,0
8031,0,PHL,27.0,19.31  ,122.4,,2963.0,7.0,76.3,,2016.0,121.77,80.8,12.87,36.6,0.0,Lower-Middle,0.0,0.0,10/07/2016,Philippines,110.0,,-0.27,2
8032,0.0,IDN,52.0,30.83,82.4,Southeast Asia,2913.0,12.0,75.5,74.4,2023.0,,84.7,-0.78,,0.0,Lower-Middle,0.0,0.0,12-31-2023,Indonesia,274.0,101.0,0.23,3
8033,0.0,KEN,9.0,31.87	,123.9,Sub-Saharan Africa,2216.0,3.0,148.6,,2017.0,37.9,92.7,-0.02,51.2,0.0,lower-middle,0.0,0.0,20170305,Kenya,54.0,197.0,0.05,2
8034,0.0,ZAF,,,,Africa,10416.0,1.0,60.1,66.9,,22.93,99.4,-30.55,,0.0,Developing,0.0,0.0,05-Jan-2025,south africa,60.0,107.0,0.12,1
8035,0.0,PHL,20.0,  21.36,93.1,,3184.0,5.0,120.7,70.0,2020.0,121.77,88.6,,32.4,0.0,Lower-Middle,0.0,0.0,17.05.2020,Philippines,110.0,152.0,0.31,3
8036,0,THA,47.0,11.17,14.4,Southeast Asia,16351.0,11.0,82.2,64.0,,100.99,,,58.8,0.0,Upper-Middle,0.0,0.0,"  November 22, 2020  ",Thailand,,8.0,0.08,0
8037,N,USA,31.0,,15.4,North America,71991.0,8.0,51.1,,2021.0,-95.71,100.0,37.09,,N,High,0.0,0.0,20210808,United States,331.0,27.0,1.45,1
8038,0.0,PAK,  16.0  ,15.2,42.5,  South Asia,4324.0,4.0,138.1,68.2,2022.0,446.03290254493754,,30.37,50.3,0.0,lower-middle,1.0,,2022/04/24,  Pakistan,225.0,79.0,1.04,3
8039,0.0,AUS,28.0,9.11,7.1,Oceania,50540.0,7.0,124.7,,  2023.0  ,133.77,100.0,-25.27,,No,High,0.0,0.0,2023/07/16,Australia,26.0,13.0,0.19,0
8040,0.0,BGD,12.0,22.11,112.5,S. Asia,,3.0,102.2,,2020.0,90.35,79.1,23.68,,0.0,Lower-Middle,0.0,0.0,22-Mar-2020  ,Bangladesh,165.0,169.0,-0.47,3
8041,0.0,IDN,39.0,17.46,144.9,Southeast Asia,,9.0,,61.5,1900,113.92,,-0.78,,0.0,LOWER-MIDDLE,0.0,0.0,737331,Indonesia,274.0,191.0,0.07,1
8042,0.0,BGD,20.0,19.08,61.2,South Asia,,5.0,150.7,,2015.0,90.35,83.0,23.68,36.1,0.0,Lower-Middle,0.0,0.0,17-May-2015,Bangladesh,165.0,87.0,0.5,2
8043,0.0,BRA,23.0,21.84,82.9,South America,14226.0,6.0,33.9,66.8,,-51.92,,-14.23,,N,Upper-Middle,2.0,2.0,"June 10, 2018",BRAZIL,213.0,94.0,0.89,3
8044,0.0,deu,1.0,,60.0,Europe,68613.0,1.0,118.5,72.8,2018.0,10.45,86.2,51.16,86.0,0.0,H,0.0,0.0,2018/01/07,Germany,83.0,71.0,0.33,1
8045,0.0,THA,4.0,,,Soytheast Asia,15815.0,1.0,76.4,69.3,2019.0,100.99,100.0,15.87,,0.0,upper-middle,0.0,0.0,2019/01/27,Thailand,70.0,90.0,0.19,1
8046,0.0,GBR,39.0,-18.71,61.2	,Western Europe,58488.0,9.0,46.1,,,-3.43,100.0,55.37,,,High,0.0,0.0,"September 27, 2015",United Kingdom,67.0,77.0,-0.08,1
8047,0.0,IDN,24.0,21.32,74.7,  ASEAN,2888.0,6.0,73.7,,2023.0,113.92,83.6,-0.78,51.7,0.0,Lower-Middle,0.0,0.0,738689,  INDONESIA,,84.0,-0.54,2
8048,0.0,COL,18.0,,19.6,South America,8658.0,5.0,86.3,72.0,,-74.29,100.0,4.57,67.1,0.0,Upper-Middle,0.0,0.0,2015/05/03,Colombia,51.0,18.0,0.43,2
8049,,DEU,16.0,36.644,0.0,Europe,66351.0,4.0,131.0,62.8,2016.0,10.45,100.0,51.16,80.9,0.0,High,1.0,1.0,2016-04-24,Germany,83.0,-9.0,-0.27,0
8050,0.0,ZAF,30.0,0.19,  0.0,Africa,10156.0,7.0,59.7,72.9,2023.0,22.93,97.6,-30.55,,0.0,Upper-Middle,0.0,0.0,07-30-2023,South Africa,60.0,35.0,0.36,0
8051,0.0,PAK,18.0,14.07,120.7,South Asia,3802.0,5.0,116.1,68.9,2015.0,69.34,,30.37,58.5,0.0,Lower-Middle,0.0,0.0,2015-05-03,Pakistan,225.0,187.0,1.19,3
8052,0.0,FRA,7.0,-2.65,62.2,Europe,62476.0,2.0,126.6,74.4,2017.0,2.21,100.0,46.22,88.7,0.0,High,0.0,0.0,736379,Frince,65.0,103.0,1.03,1
8053,0.0,THA,,12.34,40.4,SE Asia,,7.0,  66.0  ,71.4,2015.0,100.99,97.3,15.87,60.4,0.0,Upper-Middle,0.0,0.0,not available,Thailand	,70.0,57.0,,1
8054,0.0,FRA,46.0,-5.72,78.1,Europe,66968.0,11.0,55.6,71.4,2020.0,2.21,,46.22,83.6,0.0,High,0.0,0.0,2020-11-15,FRANCE,65.0,109.0,0.36,0
8055,,ZAF,,-999.0,38.8,AFRICA,10286.0,4.0,147.5	,69.6,2024.0,22.93,,-30.55,,0.0,Upper-Middle,2.0,2.0,04-21-2024,South Africa,60.0,75.0,0.21,3
8056,0.0,ZAF,46.0,1.55,35.8,Africa,9694.0,11.0,1.6496062992125984,,2020.0,22.93,100.0,-30.55,70.5,0.0,Upper-Middle,0.0,0.0,15.11.2020,South Africa,,59.0,0.11,1
8057,0.0,USA,12.0,53.996,22.0,North America,68921.0,3.0,70.0,,2019.0,-95.71,96.4,37.09,83.8,0.0,High,,0.0,20190324,UNITED STATES,331.0,,0.23,1
8058,0.0,VNM,37.0,5.74,116.6,Southeast Asia,4086.0,9.0,0.0,68.8,2025.0,108.27,85.9,14.05,43.0,0.0,Lower-Middle,0.0,0.0,739508,Vietnam,98.0,193.0,-0.21,2
8059,0.0,ESP,32.0,-7.2,18.6,Europe,60562.0,8.0,105.1,,2022.0,-3.74,,40.46,68.7,0,High,0.0,,14.08.2022,Spain,47.0,44.0,0.42,1
8060,0.0,EGY,6.0,16.17,124.9,Africa,4395.0,2.0,54.8,,2023.0,30.8,,26.82,,0.0,Lower-Middle,0.0,0.0,20230212,Egypt,102.0,199.0,-1.15,3
8061,0.0,THA,40.0,7.76,28.3,Southeast Asia,17204.0,10.0,122.5,,2023.0,100.99,94.6,15.87,62.1,0.0,Upper-Middle,,0.0,08/10/2023,Thailand,70.0,33.0,0.09,0
8062,False,CAN,5.0,28.976,missing,North America,37986.0,2.0,114.7,,2015.0,-106.34,,56.13,86.8,0.0,High,1.0,1.0,01/02/2015,Canada,38.0,40.0,0.26,2
8063,0.0,PHL,52.0,18.55,-27.53314770028166,Southeast Asia,-57.546996868980145,1.0,101.7,79.2,2023.0,,83.2,12.87,34.1,0.0,Lower-Middle,0.0,0.0,20230101,Philippines,110.0,149.0,0.94,2
8064,,EGY,12.0,16.97,133.2,Africa,3797.0,3.0,118.4,,2015.0,30.8,,26.82,36.3,0.0,Lower-Middle,0.0,0.0,2015-03-22,Egypt,102.0,190.0,-0.33,2
8065,no,GBR,16.0,-1.63  ,62.2,Europe,59160.0,4.0,,73.1,2016.0,,100.0,55.37,94.0,0.0,High,1.0,1.0,736078,United Kingdom,,98.0,0.84,1
8066,,NGA,12.0,27.94,99.5,Africa,2626.0,,123.5,72.7,,8.67,83.7,9.08,35.4,0.0,lower-middle,0.0,0.0,24/03/2019,Nigeria,206.0,141.0,0.65,3
8067,0.0,GBR,40.0,-15.39,18.9,Europe,64347.0,10.0,52.7,,2020.0,-3.43,,55.37,92.3,0.0,High,0.0,0.0,2020/10/04,United Kingdom,67.0,48.0,,1
8068,0.0,ITA,4.0,4.72,40.1,European Union,42205.0,1.0,132.6,68.6,2016.0,12.56,,41.87,,,High,0.0,0.0,31.01.2016,Italy,,71.0,0.01,1
8069,0.0,ARG,9.0,5.27,n/a,South America,13315.0,3.0,103.0,67.3,2016.0,-63.61,94.0,,,0.0,Upper-Middle,,0.0,2016/03/06,Argentina,45.0,,-1.03,1
8070,0.0,CAN,10.0,-1.28,46.2,North America,41836.0,3.0,143.0,,2020.0,,,56.13,90.6,0.0,High,0.0,0.0,08.03.2020,canada,,58.0,0.07,1
8071,,THA,16.0,,#REF!,Southeast Asia,17643.0,4.0,145.7,,2025.0,100.99,97.8,15.87,62.1,FALSE,Upper-Middle,1.0,1.0,04-20-2025,Thailand,,-6.0,,3
8072,0.0,KEN,20.0,1830.2,91.4,African Continent,2307.0,5.0,140.1,81.0,2019.0,,91.3,-0.02,,0.0,Lower-Middle,0.0,0.0,2019-05-19,Kenya,,,0.03,3
8073,0.0,MEX,23.0,,58.1,North America,,6.0,50.1,,2020.0,358.5770249325905,,23.63,66.4,0.0,Upper Middle,1.0,1.0,07/06/2020,Mexico,129.0,83.0,-0.98,2
8074,,EGY,31.0,,-,Africa,4357.0,8.0,95.1,,2022.0,30.8,,26.82,39.1,0.0,Lower-Middle,,0.0,2020-13-45,Egypt,102.0,230.0,0.27,1
8075,0.0,BGD,47.0,7.44,119.7,South Asia,1872.0,11.0,107.7,66.3,2024.0,90.35,90.3,23.68,35.9,0.0,Lower-Middle,,0.0,2020-13-45,Bangladesh,165.0,208.0,1.09,1
8076,0.0,CHN,32.0,-0.75,0.0,East Asia,12186.0,8.0,57.7,60.6,2017.0,104.19,100.0,35.86,78.0,0.0,Upper-Middle,0.0,0.0,"August 13, 2017",China,1411.0,11.0,-0.27,0
8077,0.0,ESP,33.0,-4.1,62.4,Europe,56361.0,8.0,,72.8,2018.0,-3.74,100.0,40.46,,0.0,High,0.0,0.0,736925,Spain,,78.0,-0.74,0
8078,0.0,GBR,33.0,-15.77,73.7,Europe,,8.0,0.0,73.7,2020.0,-3.43,98.8,55.37,93.9,0.0,HIGH,0.0,0.0,2020-08-16,Unitde Kingdom,67.0,96.0,0.38,0
8079,0.0,KEN,11.0,36.19,85.1,Africa,2131.0,3.0,142.1,,2015.0,37.9,93.1,-0.02,,0.0,Lower-Middle,2.0,2.0,"March 15, 2015",Kenya,54.0,134.0,1.1,3
8080,0.0,ESP,15.0,8.57,15.4,Europe,56011.0,4.0,141.3,,2018.0,-3.74,95.6,40.46,75.9,,High,0.0,0.0,2018-04-15,Spain	,47.0,32.0,-0.23,0
8081,0.0,VNM,1.0,21.37,138.2,Southeast Asia,3906.0,1.0,87.5,70.4,2023.0,108.27,82.0,14.05,40.1,FALSE,Lower-Middle,0.0,0.0,08-Jan-2023,Vietnam,,233.0,0.42,3
8082,0.0,ESP,20.0,6.06,32.1,Europe,52948.0,5.0,87.3,,2015.0,-3.74,100.0,40.46,80.4,no,High,0.0,0.0,2015/05/17,Spain,47.0,,-0.59,0
